call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
1155,game_t01157,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,4DD2875C5337B86C597C1F2318CC984C006797B55E4D92A30E51D2FFAEF33F66,text,不行……不能这么想。每个人价值观不同，本来就是理所当然的。\p
1156,game_t01158,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,8C968DD2BD6F7F8C3F2B46D7BD30D5959E5A20F621291680B0CDD5B95520A6BF,text,她们在某种意义上只是被摆布了而已。明明不是她们的错。\p
1157,game_t01159,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,EE3221B7FB0BB5ED8EAAAABE4EF79281B06B85DD02F02BCF40BE995504C9400F,text,在政府讨论下调征兵年龄之际，她们为了让斯卫军率先向社会作出表率，而被提前征召——这些武家尚未成年的子女。\p
1158,game_t01160,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,72B4F5D10A9E641BE55CF813889A262000BE0C037B35DD013048930D28E78429,text,她们既不是继承人，也不是长女，原本并没有服兵役的义务。和身为武家下一任家主、无论如何都会志愿入伍的我不同。\p
1159,game_t01161,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,6066F97833B9EECD687B869C600338F561A826B70547B341FEC035AEB72E00DD,text,正因为学校受托照顾这些武家的宝贵女儿，才会规定每次实技训练后必须接受医学检查，也才会准备这种豪华得不像军事设施的校舍。\p
1160,game_t01162,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,DA15D01519DD90E3C45B3CA60BBE9BFB3D3B7BF0B1EE94A78B45CB08E8CD526E,text,即便报道中充满讥讽与挖苦，也已经顾不得体面——\p
1161,game_t01163,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,D4DB28F8FE68FC5DF00F1C47AAAAF357CB70F54A989529D25F3ED91E4FBCFCF0,text,她们说得没错。山百合女子绝大多数候补生，只不过是出于统辖武家的城内省的需要，才被征来服兵役。\p
1162,game_t01164,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,C99D79C89878D5FD85D6B4E7AA8F14AB36637C4CA0AE29AC064CE657D574800A,text,当时瞪着我们的人，正是那些每天都因武家出身所背负的沉重责任、以及正因这份责任而获得优待的矛盾，饱受心力消磨的人。\p
1163,game_t01165,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,117A934A7BEACD8DA45CEEBDFD7CAE49BC997A5218950802482742230D0BE329,text,「唉……」\p
1164,game_t01166,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,446E1A87D6BE5FE6AEF34FB33172689F4D58D942A12307130F81865CED4C7DA1,text,这种时候，恭子大人会怎么做呢……\p
1165,game_t01167,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,A4B8D64E127B4FFBE8618671A42A0C8454230E7EB1759A9FADD392E5903D3366,text,「说起来，我以前经常有幸和她一起沐浴……」\p
1166,game_t01168,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,9E8C102E2C606455C3E3AC822D3A537DBEE0EA37A84F0A7B2AFF7EF973D7A7F4,text,「唯依，等你长大一些——你所处的位置一定会为你带来新的视野，让你看见不同的世界。」\p
1167,game_t01169,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1168,game_t01170,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,F9DF567E5139DE82F0AA16D455A69DB49E8CBFECBB3A24974EE88A76025D43F1,text,她对我说这句话，是在……\p
1169,game_t01171,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,旁白,CE562BB0C28BE8C1E28C78FF377018767F4E74B1AA3966550CC32D236AE30C3F,text,对了，是恭子大人还在山百合就读的时候。那天她取得外宿许可，来探望母亲——\p
1170,game_t01172,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,7EB5635E22BCC1DAA120B50878382F52CC569DA6A948B3D00FBF8B4F7120B396,text,「呼……泡得真舒服……」\p
1171,game_t01173,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,8F6AB443418184BAC5ABA20C572CC4BA5B4C7BDFF8AE3B5A12AD35A21FE3EABF,text,「宿舍的浴室也不错，不过这里果然最让人放松……」\p
1172,game_t01174,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1173,game_t01175,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,DE9048954AF950834FBF8AE46B80D6D7184FB86C5CA78E287FD36E615A5C01D4,text,「篁家的京邸……真的好久没来了……」\p
1174,game_t01176,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,4A7B51ACF496D89C61D34A0C85A534692A88C5DF58D8AB31003386A1ACC9071F,text,「那、那个……恭子大人……」\p
1175,game_t01177,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,8FBC5BE0332315A9D6830EC8F02AE7455EB90630345C9FF852352398D8469B8E,text,「怎么了？」\p
1176,game_t01178,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,21932221EF3FCECCDF47F5D1BA1FC46C9ABD6AA02CD117CA00417B0118772764,text,「那个，唯依……有件事想请教恭子大人。」\p
1177,game_t01179,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,47C6A74E0CE31F960D7B36F4AE258D04B742C8EE1D09719940467E7F137FED65,text,「呵呵，唯依怎么了？突然这么郑重其事。」\p
1178,game_t01180,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,435BA32E2053BCD0EBD55F17E0CEF2D21AE21EEDEA2CB17EE83B58FF58BCF751,text,「那个……恭子大人为什么总是对这样的我这么温柔呢？」\p
1179,game_t01181,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,57562AB9FE30F43D1538A54A0E8ADB707991E1A3E77EC6C4DE283E70C6B3EED6,text,「咦……？」\p
1180,game_t01182,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,3E59A62E9E4FAB65AC11B66C447EAC1D2FFAD72F475932D8F8D0F22B19CAEAF1,text,「像这样有幸与您一同沐浴，实在有些惶恐……」\p
1181,game_t01183,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,6475E6F3BFE9D40FA6E23FDD167B848BF79C70D210C3A401BEB205DCB40D412D,text,「你在说什么呀。从小到大，每有机会我们不都一起洗澡吗……忘了？」\p
1182,game_t01184,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,A8202984DF5D5210AD8B6ED619A31D20B8D0A5A283ABF68961D598DA6E71EFDC,text,「没、没有，是这样没错，可以前我还是小孩子，总会不懂事地向您撒娇……」\p
1183,game_t01185,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,6C3848AB209BEC15B736FF0B5CB33B4CAE6D202C0EF2566388BA80D883120E0E,text,「呵呵……真叫人寂寞。唯依已经长大了呢。」\p
1184,game_t01186,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,4FF7F91B7682DA36709D528230B5F45256B5F19DB71834F987539A63E9A75FC2,text,「不，那个……我想不出您这样身份尊贵的人亲近我的理由……」\p
1185,game_t01187,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,240A5DD83035619B5CB1EF234F972C455B859062233657654A8A6FD5878751D6,text,「这样啊……唯依也到了不得不在意这些事的年纪了……」\p
1186,game_t01188,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,62A46E9A23923FFAB4C6E3213A47CCDBFA737A58C782BFA9F46BCC0F73E0B8CD,text,「……恭子大人？」\p
1187,game_t01189,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,4066782CC9E177267BBB2E6999F0F9E34BB63782147189291BE069E523881653,text,「好吧，我告诉你。我疼爱唯依的理由……」\p
1188,game_t01190,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,198EA5B056DA2D858B6F37B8C4790ED7D2AC1CBF3F76D234B1258A280464D94A,text,「……是。」\p
1189,game_t01191,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,E5992CE3C26D9CB022C2AF7317F34581E15E35A93F83887FC10A04666A676E42,text,「因为我从小就一直受到你母亲的关照。」\p
1190,game_t01192,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1191,game_t01193,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1192,game_t01194,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,1E361C8667C29F4E9329BAA37418255158666638D49729F01813366693E1D8AE,text,「咦……只、只是这样吗？」\p
1193,game_t01195,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,AF5DDF560A4C72387ECBEB1E898521837598833700174750D3E15D29F1FB8877,text,「这个嘛，细数起来还有“因为我喜欢你”等等很多原因，不过最根本的原因就是这个。」\p
1194,game_t01196,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,7F76EB4ED5D0A07CC52E15E323743A2B426847F3FA6E884BA161D617399B05F0,text,「可是恭子大人……就因为这种事，您便对我……？」\p
1195,game_t01197,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,373B94339465BF5D0C575B5217313E6B07FF1AE4A9CE17DC50E649E8D77FA4FD,text,「……唯依，人就是这样。从长辈那里受到的恩情，要这样偿还。」\p
1196,game_t01198,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,91D2C41BD5E01E9CA625431933EC813C1CA520E84DDBF6359880DBCEBD137F78,text,「可是……受到的恩情，不是应该还给那个人……」\p
1197,game_t01199,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,BF18F3A7CCA9F1CC9DED5E34C25768A7B519BD344FE1CEBE5F18C5B95B0AAF19,text,「如果能够做到，那真是非常幸福的事。因为只有在超越那位长辈时，才有能力向她报恩。」\p
1198,game_t01200,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,85B6FD648034C6E550BC387F7FFC652BC80613214C53FB6BFA5778AF7043F0C8,text,「…\w…\w？」\p
1199,game_t01201,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,A102CFC24445C7844F134ED6EEAF958EDF050711150E9BF864020B7CCF372567,text,「人不会停下脚步。因此，要把恩情回报给施恩之人，是很困难的。」\p
1200,game_t01202,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,10AF62D010904AD5C0FD284A7122CE55D57A3EBB4E9F4FE307A8BCA42DE47EDA,text,「…\w…\w？？」\p
1201,game_t01203,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,90BD54F39C7C5E4291067058D84A41A8D939C045650122E09996578E5A65FBB8,text,「而且多数时候，对方并不能一直等到我们有机会报恩……」\p
1202,game_t01204,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,75382D98AA2606655E0728C981D2253D913219925E2EA92BC33F814FFC278497,text,「所以，从某个人那里受了恩，就将它回报给另一个人。」\p
1203,game_t01205,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,31EEB78BB306122FAAF50B5CE40E803AFDB8F9BDBAE671BE98BAB806F03D5D40,text,「这样一来，从重要之人那里得到的恩情，不就会越传越广吗？」\p
1204,game_t01206,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,198EA5B056DA2D858B6F37B8C4790ED7D2AC1CBF3F76D234B1258A280464D94A,text,「……是。」\p
1205,game_t01207,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,189FD53950C9D1958043BCB25B3B1D8A2E5D177CF55F4726BC7E3A29D8B18B0C,text,「……人与人之间的纽带，就是这样编织而成的。」\p
1206,game_t01208,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1207,game_t01209,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,309DC402CEB9346617A1A9D5AA2FA7B486E8861CEEF58A3C42643763ED769D83,text,「你也这样告诉朋友们吧。」\p
1208,game_t01210,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,4E64DAB8095F7BEC87A24FFFD762766CFFF39B3FBF8C3DD0D6C2450DF27FB623,text,「咦……！？」\p
1209,game_t01211,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,49CC4E765605978628FDB0E91C36926B3F26E3761F140F05617BD92302004D3C,text,「因为和我有来往，你被朋友说了什么吧？」\p
1210,game_t01212,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1211,game_t01213,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1212,game_t01214,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1213,game_t01215,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,E58675B6498A84FD2FD1D3661769ED7E2D3DB89A65080F18C96C54D9CA5CCCEE,text,「呜……她们说……崇宰家的恭子大人……不可能来见我这种人……」\p
1214,game_t01216,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1215,game_t01217,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,A8D38A6CE7D7E439425F3B0CD04C86E9BEA8C5DAADDD2D6A26BC5220A5BD9832,text,「其实……她们说我明明只是外样……」\p
1216,game_t01218,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,C5278CFD369103F7C0FBD4CF40776433D4D29D0E312DFF3A0147F7956B8E55E4,text,「还说恭子大人……怎么可能对骗子家的孩子……这么温柔……！」\p
1217,game_t01219,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1218,game_t01220,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,6A9C0F38004565806C170191D01AEEBA4640C5F1B3EEF493CBE0F559DC03F1E6,text,「骗子家的孩子果然也是骗子……谁都不肯相信我……！！」\p
1219,game_t01221,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,CDE6FBC4A046625976A3BA39E171828CF7D1911CB175018778085154C847B705,text,「所以……所以……如果知道恭子大人对我温柔的理由……我就能告诉大家……！」\p
1220,game_t01222,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,35F15C36E509862F28D4830B2254D1C19145A17DAB36B8F21CCCD8D4EC159563,text,「…\w…\w！」\p
1221,game_t01223,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FCF1C89A733A966C0CAE5120CBF6CFD10CECBB2C1E0D80A3F1AB8BE26CFE3D77,text,「呵呵……小傻瓜，明明什么都不必在意。」\p
1222,game_t01224,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,35FD5AF3FF9D3626D3478641AF65F066B2BD0CC6E5B9756A626E34605FE653C5,text,「……呜……呜……」\p
1223,game_t01225,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,35CC832BCA59E0ADA9635222B3D9F7EE518F0E8F35DD6615CC765E29F02115DE,text,「栴纳大人、唯依，还有我——我们是血脉相连的，不是吗？」\p
1224,game_t01226,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,D272F9906AB8F5C3BD6FEFC7D43057600637A3F6579840E5D541F4EC03279708,text,「呜……」\p
1225,game_t01227,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,1A6AFEF05A31F6263008BFF72499BAC94FAA8232082A806058F09C26874A4B02,text,「无论你的朋友怎么说，还是家格有何差别，都无法让我们疏远。」\p
1226,game_t01228,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,D272F9906AB8F5C3BD6FEFC7D43057600637A3F6579840E5D541F4EC03279708,text,「呜……」\p
1227,game_t01229,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1228,game_t01230,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,7052246B8B3CC719D51DFAA00D17837FC035DB331AAB56536D0A96750E522E79,text,「为……什么……」\p
1229,game_t01231,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,235C579E6C69ECDC117D5B42E0F3A3F746564279CDC1272BCCD38170F5DD4190,text,「嗯……？」\p
1230,game_t01232,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,B18ADE1D0A1A8F67E8D8975A009E276F8B22D8A6D7248735E5ECCA1C95AF79EE,text,「父亲……为什么什么都不说……为什么一句话都不说呢……」\p
1231,game_t01233,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,9AF28068380EE18ADE8ADC510901D5998CE14E72E49A051F4DA7FA15382A8B92,text,「明明因为那些毫无根据的事受到贬低……为什么一句都不反驳呢……？」\p
1232,game_t01234,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FBFAEAC79C65207E9D65F786672982476073BB0F4C63AECAD2746E35B07B3873,text,「母亲……因为那些忧劳，还有生下我……！」\p
1233,game_t01235,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,70A085D54412CDD36673014891F233162A170B752344DD18C0EF93DEA8B84A3D,text,「身体……身体才会垮掉……再也无法生育孩子……！」\p
1234,game_t01236,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,70AD467975D270CAC267426FE67B7A9A6BF979A84372A8DDAE590DE4B37FC22A,text,「如果篁家……没有做错——就必须让人们知道……！」\p
1235,game_t01237,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,2EEDB7CDAB6F5AA5BE7F826A4F328771C25AAE73DD957EE52DE09C69C1B0F9E5,text,「否则谁都……谁都不会理解……！！」\p
1236,game_t01238,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1237,game_t01239,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FB41612B16895C5CF982110C2BDFFBE0ACCE4E790B8ABC58246E528A5541C160,text,「呜……呜……」\p
1238,game_t01240,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1239,game_t01241,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,08EFA85504F486334FB5FEA66D47A6CDC7CCE1A327D24D640A4B1AE89A5F9B2A,text,「是啊……」\p
1240,game_t01242,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1241,game_t01243,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,9DE6655D397570BB374BDA91431D0CAE12E01744C0FAFB666313F8B4CF4FF57D,text,「如果想获得什么……想得到比现在更多的东西，就必须认真选择自己该做的事。」\p
1242,game_t01244,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1243,game_t01245,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,009845137723B516CEEDAF25E59B21A9DF2C7C78FD78EE07ED227847E85DC2BA,text,「可是，唯依。」\p
1244,game_t01246,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,2EB221825EC7B5DF5230873A334B596FC6089A271C94D6E2ACD5581B725A550B,text,「当你肩负起比现在更多的事物时，选择不做什么就会变得非常重要。」\p
1245,game_t01247,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,A40936F0807F09612425A1539E8ABD1B366494287D2ACA683282E6D669CF0EC1,text,「选择……不做什么……？」\p
1246,game_t01248,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,5F0D5B31F43F9D43AE8E72BDFC0F43AEABD916E937D4643845373840F4A39DB5,text,「你的父亲……祐唯大人是一位非常出色的家主。」\p
1247,game_t01249,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,43E1EC9A8EDE324F1A291295948D136FDEC9D8034F6BCE0AFE147389EC39C8BD,text,「而且……栴纳大人是一位无比高洁、坚强的人。」\p
1248,game_t01250,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
1249,game_t01251,０２０：１９９７年_09：篁邸　夜　恭子・母回想.egpack,０２０：１９９７年_09：篁邸　夜　恭子・母回想,恭子,B63BF54312330783198929D6982289BC814CB86248E20632F4FDE4B0852C02A8,text,「栴纳大人在嫁入篁家时，便舍弃了自己的出身家族——凤家……」\p
